origin,country,region,industry,industry_weight,exports_vol,imports_vol,trade_value,trade_pct_gdp,tariff_rate,transport_cost,fatality_rate,violent_events,un_vote_alignment,state_visits,actual_vs_expected,risk_index,latitude,longitude,year
China,Argentina,LATAM,Energy,0.2239212164949555,9736.03,8957.16,18693.19,0.00104,10.46,5.24,13.12,27.98,0.687,6,147.024,14.012,-38.42,-63.62,2025
China,Argentina,LATAM,Machinery,0.2364645516457755,12287.97,7452.35,19740.32,0.0011,10.46,5.24,13.12,27.98,0.687,6,77.942,14.012,-38.42,-63.62,2025
China,Argentina,LATAM,Pharmaceuticals,0.07633071775865169,4182.76,2189.41,6372.17,0.00035,10.46,5.24,13.12,27.98,0.687,6,66.53,14.012,-38.42,-63.62,2025
China,Argentina,LATAM,Financial Services,0.22085215779946715,10089.26,8347.72,18436.98,0.00102,10.46,5.24,13.12,27.98,0.687,6,90.656,14.012,-38.42,-63.62,2025
China,Colombia,LATAM,Electronics,0.23777899200825503,44280.97,21988.51,66269.47,0.00368,12.08,6.19,11.18,18.56,0.786,2,83.748,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Automotive,0.19589275396633277,31226.93,23368.76,54595.7,0.00303,12.08,6.19,11.18,18.56,0.786,2,83.765,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Chemicals,0.24770432959908936,28136.96,40898.73,69035.68,0.00384,12.08,6.19,11.18,18.56,0.786,2,75.265,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Agriculture,0.1540148122222301,23891.02,19033.21,42924.23,0.00238,12.08,6.19,11.18,18.56,0.786,2,108.893,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Energy,0.20033523440458387,32776.88,23056.95,55833.82,0.0031,12.08,6.19,11.18,18.56,0.786,2,110.028,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Machinery,0.060702892582608664,8678.25,8239.77,16918.02,0.00094,12.08,6.19,11.18,18.56,0.786,2,73.206,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Pharmaceuticals,0.10307402232039509,16268.1,12458.84,28726.93,0.0016,12.08,6.19,11.18,18.56,0.786,2,69.951,12.22,4.57,-74.3,2025
China,Colombia,LATAM,Financial Services,0.10878982020337952,14284.49,16035.44,30319.94,0.00168,12.08,6.19,11.18,18.56,0.786,2,144.85,12.22,4.57,-74.3,2025
China,Peru,LATAM,Electronics,0.19049766831769377,32052.47,22777.8,54830.27,0.00305,12.2,9.32,15.72,29.5,0.006,8,126.042,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Automotive,0.15258443295495316,26843.68,17074.16,43917.84,0.00244,12.2,9.32,15.72,29.5,0.006,8,143.517,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Chemicals,0.12516100316921727,22062.81,13961.84,36024.65,0.002,12.2,9.32,15.72,29.5,0.006,8,97.569,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Agriculture,0.18487993036279632,33464.16,19749.17,53213.34,0.00296,12.2,9.32,15.72,29.5,0.006,8,54.545,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Energy,0.17932008878973238,24156.07,27457.0,51613.07,0.00287,12.2,9.32,15.72,29.5,0.006,8,117.003,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Machinery,0.1436660371867627,26136.48,15214.4,41350.89,0.0023,12.2,9.32,15.72,29.5,0.006,8,62.34,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Pharmaceuticals,0.17526447033123904,24392.6,26053.15,50445.75,0.0028,12.2,9.32,15.72,29.5,0.006,8,135.298,22.617,-9.19,-75.02,2025
China,Peru,LATAM,Financial Services,0.2356767011272615,47410.5,20423.49,67833.99,0.00377,12.2,9.32,15.72,29.5,0.006,8,129.601,22.617,-9.19,-75.02,2025
China,New Zealand,APAC,Electronics,0.10620995003337784,11802.4,14306.29,26108.69,0.00145,4.31,4.02,9.31,38.67,0.915,7,87.975,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Automotive,0.21028915524459074,26758.06,24935.54,51693.59,0.00287,4.31,4.02,9.31,38.67,0.915,7,125.077,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Chemicals,0.07509725935983014,11663.94,6796.58,18460.52,0.00103,4.31,4.02,9.31,38.67,0.915,7,73.693,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Agriculture,0.18547862597777456,25976.83,19617.8,45594.63,0.00253,4.31,4.02,9.31,38.67,0.915,7,142.914,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Energy,0.1274645035950628,13155.36,18178.15,31333.51,0.00174,4.31,4.02,9.31,38.67,0.915,7,51.916,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Machinery,0.21537171219455065,29511.52,23431.47,52943.0,0.00294,4.31,4.02,9.31,38.67,0.915,7,127.524,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Pharmaceuticals,0.09688512000230294,11992.18,11824.27,23816.45,0.00132,4.31,4.02,9.31,38.67,0.915,7,53.01,10.696,-40.9,174.88,2025
China,New Zealand,APAC,Financial Services,0.24229846491482243,35758.77,23803.4,59562.17,0.00331,4.31,4.02,9.31,38.67,0.915,7,143.321,10.696,-40.9,174.88,2025
